time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.0005721907514443206,0.06667718608871684,11.646625979566974,0.03642053306110782,0.000985795014624813,0.0,-0.0009083669348027119,0.21335491820097702,2.7253222117976477,0.043658876066509256,0.02738183317634367,0.0,408.8912730302837,412.10297342059954,408.93281059837324,411.9270906723777
1.2600000000000007,-0.0006559237052186282,0.08031528040552789,11.815163978028483,0.03912952056602137,0.002582113786736784,0.0,-0.002063556596746166,0.2415305834188869,2.8921892688022695,0.04797546818769824,0.025005436067464394,0.0,463.4604260225919,463.2737343662438,465.87641210802786,466.2148714354458
1.3200000000000007,-0.0008404570246163136,0.09564965564090756,11.992281026319437,0.04222489320301648,0.0037966058792235913,0.0,-0.004231470340836265,0.26991609317476273,3.011388864360838,0.057981012206349915,0.008423190218004138,0.0,451.81049142923194,450.47155420428726,450.5908607273295,451.40065894287335
1.3800000000000008,-0.0011998753541254967,0.11300583355263116,12.182378689995288,0.046211856988003674,0.0044043316104627195,0.0,-0.007820375464203269,0.30908861408833505,3.3243158650572324,0.0795150194137767,0.013338604186596615,0.0,507.4145184200389,507.767129031138,507.8623232545472,509.4070816268461
1.4400000000000008,-0.0017644504875597858,0.13253392970278913,12.38504883091619,0.05120803285947506,0.0054381130651020015,0.0,-0.011092837657248647,0.34233577636180973,3.431009628126103,0.08987916229496341,0.024054531770002767,0.0,449.05895087389393,449.92731622623876,449.60824989328813,450.45269972828413
1.5000000000000009,-0.0025482291902606336,0.15415489781408268,12.593957880762561,0.05622378558449892,0.006694748111092608,0.0,-0.015170307150130912,0.378882070058019,3.5322798533244892,0.06647441921370525,0.013856665482579064,0.0,449.4966730645526,448.66944362220033,449.48668391416487,447.59130544609525
1.560000000000001,-0.0035878697393931626,0.17796234043122136,12.807093311370544,0.06074249605667248,0.007608708838960254,0.0,-0.019564947667074735,0.4150901826862401,3.5720781789502962,0.08881794382401696,0.017851592230211252,0.0,430.1714690553429,430.50955037912905,428.68248239466124,430.58151139590115
1.620000000000001,-0.00491538138723949,0.20408025897152057,13.023405246025561,0.06579102076935062,0.008351147227442013,0.0,-0.024774927541953394,0.45599723041997986,3.6380679015358823,0.07260759337466283,-0.0017990549374383583,0.0,439.702153632845,438.07101077045195,439.3258543137051,437.98544464473815
1.680000000000001,-0.006576682995238061,0.23283479185106692,13.244967845499426,0.07042041238207819,0.008227749405717688,0.0,-0.03058677180469017,0.5029262216898329,3.746956329911085,0.08497493728299216,-0.0025768622497367084,0.0,452.9424918273831,452.8799747150112,452.1299531042737,453.12985721739
1.740000000000001,-0.008562329372488494,0.2643116469918453,13.470364871124886,0.07539238689837635,0.008559771065825394,0.0,-0.03561204201255497,0.546748155506481,3.7661673028214335,0.07827800027775525,0.018168905987463825,0.0,423.83309307258264,425.6124532766284,425.6003150648576,425.03261669693404
1.8000000000000012,-0.010899960975176074,0.2988617714695349,13.701551847476948,0.07959433813101668,0.009487254820389701,0.0,-0.04241857083083031,0.6053869270349609,3.9394236044617097,0.04343772167393287,0.009395103894615935,0.0,473.04438409828134,472.3681295275022,475.23733200939427,472.56226964642735
1.8600000000000012,-0.013631801648671903,0.3367387998322158,13.939667325844953,0.08209624142932714,0.010005654086569393,0.0,-0.048692710952809234,0.6574034583153686,3.9975196867725202,0.037971763880954544,0.007085270155996199,0.0,439.45481263507054,439.26317319212455,439.3551245352838,438.9026255713105
1.9200000000000013,-0.01668844963671189,0.37728249578831446,14.175210123402607,0.08412448291029229,0.010424219058812412,0.0,-0.05322842583235954,0.6942309692605799,3.8543784399681895,0.02379595213950064,0.006756804590708406,0.0,371.10357029889514,371.07122391540395,369.7361267916302,368.33738734548155
1.9800000000000013,-0.02014646004211181,0.4210456013224741,14.413816490149033,0.08567038766306023,0.011390261464343965,0.0,-0.06211985856600766,0.7646425899949186,4.09828319688106,0.029437615840898594,0.03020589310185534,0.0,493.6558678605293,495.38313892688154,494.45456421166546,494.8700848774659
2.0400000000000014,-0.024048454946313597,0.468197832685759,14.656912043148232,0.08749362477178835,0.013017094926620842,0.0,-0.06807777413355806,0.8072502379293529,4.005206486211941,0.03222168803874215,0.020075761067790705,0.0,389.8039493596106,388.85631507009464,389.67608705494973,389.9367276426339
2.1000000000000014,-0.028443719106527418,0.518669906070151,14.9027762910985,0.09032424373082737,0.015401674068145077,0.0,-0.0786458969831882,0.8753677393712925,4.189553771323541,0.0670008717724491,0.06341730443438648,0.0,476.1475098728354,479.4525650967165,478.07275578995444,480.7166325745913
2.1600000000000015,-0.03351509928234381,0.5731733287367194,15.158299553473583,0.09439186522562348,0.018918487694251418,0.0,-0.09078907084521104,0.9417902374439635,4.327296791621542,0.06933321043859135,0.0466748275565733,0.0,466.92124241157876,465.6153097665741,466.0839980293659,466.2694758469078
2.2200000000000015,-0.039382853418740135,0.6317243935836574,15.421813995262982,0.09837594684456441,0.021582358080925346,0.0,-0.10508425782471861,1.0102858072501013,4.455940513938822,0.059780321055851,0.039404873036475385,0.0,465.1128756953142,464.5441273905675,464.9207759184421,464.1746812809723
2.2800000000000016,-0.04607782644405638,0.6940790412472643,15.689134865162226,0.1018222562159421,0.02371498724962251,0.0,-0.11827874307845551,1.0684960134954171,4.454694066561521,0.052289294715620806,0.02641818261795794,0.0,425.33579704016347,424.22259546935453,425.23983697269364,424.60000671050085
2.3400000000000016,-0.05357147742069717,0.7598634542573289,15.955203972738333,0.10525813217562163,0.02524439565984249,0.0,-0.13163993301655108,1.1245875043181313,4.414372781357942,0.06571042067908077,0.023566552931766623,0.0,411.7235586158204,411.4713252818548,411.4988386499031,412.687845566695
2.4000000000000017,-0.06200803994956814,0.8295524028804544,16.22338305806898,0.1093842428083045,0.02622367401847825,0.0,-0.1496981710409496,1.198732725682159,4.524406364904751,0.07427104510928559,-0.004940944867046994,0.0,462.21578169840177,459.96336537628264,458.9258956546793,459.60833821746627
2.4600000000000017,-0.07160614162625202,0.9040441948969575,16.50057546831762,0.11410983946683473,0.02622712203891364,0.0,-0.17020173852838744,1.2847540475105175,4.7144570557697865,0.08648890018859783,0.008540439451051368,0.0,483.514013906243,484.52870808685554,485.68451925279146,486.6044170443148
2.520000000000002,-0.08232305467307278,0.9833081975070971,16.78482786471584,0.11977621836642083,0.026846721295652465,0.0,-0.1870761217348991,1.3578518227763547,4.760316467282901,0.10686965301388558,0.013679047266866085,0.0,442.6290634869171,443.0516838487107,442.57217850933364,444.2541061842465
2.580000000000002,-0.09413524344763718,1.067377899366202,17.07437525332492,0.1259290911519857,0.027965175189264002,0.0,-0.20675227752818343,1.4450534978614977,4.890555995893656,0.09209266811748953,0.027069766695917236,0.0,469.5682220825091,470.6059141037442,470.2112735891632,469.0734048024744
2.640000000000002,-0.10693614151756693,1.1558238565441603,17.364023603694083,0.13107626234011427,0.02992199296999587,0.0,-0.22008357606886697,1.503560744577874,4.764827766375409,0.06857442591745024,0.0418732041994869,0.0,386.21229501665346,387.6068331053513,388.30043507842703,386.0944784807985
2.700000000000002,-0.12069373143844749,1.2483953677608877,17.650274280120442,0.13512735768612583,0.032078414328767124,0.0,-0.238712390021955,1.5824838141484734,4.776696204028576,0.06531868957817238,0.02014265865069596,0.0,434.00134180985776,432.1739112433373,433.92677286206873,433.65687631658665
2.760000000000002,-0.13559167700530364,1.3457189430585983,17.936850327623375,0.13918256417104313,0.03332381620626812,0.0,-0.2579920116989201,1.6619518397202595,4.775729618929695,0.07177354140463366,0.021957224951910922,0.0,429.33255130589384,429.486506499861,429.50392935978033,430.0546882700467
2.820000000000002,-0.15177520413122172,1.4483139141263979,18.226446621588003,0.14300553757114542,0.035632938531600544,0.0,-0.28164091433027905,1.7582077862252699,4.876902249264441,0.0382415640379643,0.05967874380570109,0.0,461.15249435783613,464.1235139764807,463.1716190803408,460.52911014183513
2.880000000000002,-0.16940720242392654,1.5566454023700866,18.521374833606945,0.14572488188242172,0.0397356831424549,0.0,-0.30646345039193734,1.853000194083641,4.95357859382769,0.05665496068210056,0.08172284408749238,0.0,454.9937488616794,456.75869786586054,455.1155907018735,456.58828846661527
